cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
1680015,2031360001,36005036100,Morrisania/Belmont,City Council District 15,BX 06 - Belmont/East Tremont,Bronx,New York City,1,0,4975200,WEST FARMS SQUARE HOU,204,1973,1,2008 Bryant Avenue,Has Subsidies
1680015,2031360001,36005036100,Morrisania/Belmont,City Council District 15,BX 06 - Belmont/East Tremont,Bronx,New York City,1,0,4975200,WEST FARMS SQUARE HOU,204,1973,1,2008 Bryant Avenue,Has Subsidies
1680015,2031360001,36005036100,Morrisania/Belmont,City Council District 15,BX 06 - Belmont/East Tremont,Bronx,New York City,1,0,4975200,WEST FARMS SQUARE HOU,204,1973,1,2008 Bryant Avenue,Has Subsidies
1680017,2031380001,36005036100,Morrisania/Belmont,City Council District 15,BX 06 - Belmont/East Tremont,Bronx,New York City,1,1,6526350,LAMBERT HOUSES REDEVE,237,1974,1,999 East 180 Street,Has Subsidies
1680019,2031390001,36005036100,Morrisania/Belmont,City Council District 15,BX 06 - Belmont/East Tremont,Bronx,New York City,0,0,2668500,LAMBERT HOUSES REDEVE,,1931,1,2024 Boston Road,Has Subsidies
1680024,2031400007,36005036100,Morrisania/Belmont,City Council District 15,BX 06 - Belmont/East Tremont,Bronx,New York City,0,1,3692700,LAMBERT HOUSES,169,1974,1,2082 Boston Road,Has Subsidies
1680029,2031420001,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,7146900,BRONX PHASE II HOUSIN,353,1973,2,2010 Valentine Avenue,Has Subsidies
1680029,2031420001,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,7146900,BRONX PHASE II HOUSIN,353,1973,2,2010 Valentine Avenue,Has Subsidies
1680030,2031420009,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,1352250,2028 VALENTINE AVE. B,63,1931,1,2028 Valentine Avenue,Has Subsidies
1680044,2031420058,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,240750,ASHER 26 MANAGEMENT L,29,1928,1,2051 Webster Avenue,Has Subsidies
1680047,2031420070,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,478350,WEBSTER PARK AVENUE H,30,1928,1,2037 Webster Avenue,Has Subsidies
1680049,2031420090,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,1628550,WEBSTER PLACE ASSOCIA,69,2002,1,1971 Webster Avenue,Has Subsidies
1680049,2031420090,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,1628550,WEBSTER PLACE ASSOCIA,69,2002,1,1971 Webster Avenue,Has Subsidies
1680052,2031430001,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,2241450,BRONX PHASE II HOUSIN,84,1971,1,2100 Tiebout Avenue,Has Subsidies
1680062,2031430124,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,213548,WEBSTER RYER HOUSING,8,1910,1,2093 Webster Avenue,Has Subsidies
1680062,2031430124,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,213548,WEBSTER RYER HOUSING,8,1910,1,2093 Webster Avenue,Has Subsidies
1680063,2031430126,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,21150,WEBSTER RYER HOUSING,,,,2091 Webster Avenue,Has Subsidies
1680071,2031430155,36005038302,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,3768750,NYC HOUSING AUTHORITY,312,1931,2,2244 Tiebout Avenue,Has Subsidies
1680073,2031430169,36005038302,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,373050,2249 WEBSTER AVE HOUI,21,1913,1,2249 Webster Avenue,Has Subsidies
1680074,2031430171,36005038302,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,305550,2247 WEBSTER AVENUEHO,21,1913,1,2247 Webster Avenue,Has Subsidies
1680076,2031430173,36005038302,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,129636,METRO PARK HOUSING DE,9,1911,1,2241 Webster Avenue,Has Subsidies
1680076,2031430173,36005038302,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,129636,METRO PARK HOUSING DE,9,1911,1,2241 Webster Avenue,Has Subsidies
1680166,2031450012,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,244467,RECLAIM HOUSING DEVEL,8,1925,1,2242 Valentine Avenue,Has Subsidies
1680166,2031450012,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,244467,RECLAIM HOUSING DEVEL,8,1925,1,2242 Valentine Avenue,Has Subsidies
1680169,2031450021,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,244467,RECLAIM HOUSING DEVEL,8,1925,1,308 East 183 Street,Has Subsidies
1680169,2031450021,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,244467,RECLAIM HOUSING DEVEL,8,1925,1,308 East 183 Street,Has Subsidies
1680171,2031450024,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,244467,RECLAIM HOUSING DEVEL,8,1925,1,314 East 183 Street,Has Subsidies
1680171,2031450024,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,244467,RECLAIM HOUSING DEVEL,8,1925,1,314 East 183 Street,Has Subsidies
1680172,2031450025,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,251550,UNITED NEIGHBORS HOUS,16,1925,1,2283 Tiebout Avenue,Has Subsidies
1680173,2031450026,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,226350,CRESTON HEIGHTS HOUSI,16,1925,1,2279 Tiebout Avenue,Has Subsidies
1680174,2031450028,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,219150,UNITED NEIGHBORS HOUS,16,1925,1,2273 Tiebout Avenue,Has Subsidies
1680176,2031450031,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,200700,CITY OF NEW YORK,16,1925,1,2263 Tiebout Avenue,Has Subsidies
1680177,2031450032,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,285750,UNITED NEIGHBORS HOUS,16,1925,1,2259 Tiebout Avenue,Has Subsidies
1680195,2031460001,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,651600,VALENTINE HEIGHTS LLC,24,1915,1,2302 Valentine Avenue,Has Subsidies
1680196,2031460005,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,487350,2310 VALENTINE AVE. L,27,1916,1,2310 Valentine Avenue,Has Subsidies
1680221,2031460060,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,1,0,557100,METROPOLITAN HOME CEN,20,2008,1,2339 Tiebout Avenue,Has Subsidies
1680221,2031460060,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,1,0,557100,METROPOLITAN HOME CEN,20,2008,1,2339 Tiebout Avenue,Has Subsidies
1680223,2031460063,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,614700,RECLAIM HOUSING DEVEL,52,1917,2,2321 Tiebout Avenue,Has Subsidies
1680224,2031460067,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,1,0,559800,TIEBOUT GREEN HOUSING,20,2013,,2311 Tiebout Avenue,Has Subsidies
1680225,2031460069,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,329850,UNITED NEIGHBORS HOUS,26,1931,1,2307 Tiebout Avenue,Has Subsidies
1680259,2031480025,36005039902,Kingsbridge Heights/Moshulu,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,795600,TIEBOUT HEIGHTS LLC,26,1916,1,2489 Tiebout Avenue,Has Subsidies
1680260,2031480027,36005039902,Kingsbridge Heights/Moshulu,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,470250,TIEBOUT HEIGHTS LLC,25,1916,1,2483 Tiebout Avenue,Has Subsidies
1680355,2031510010,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,297900,UNITED NEIGHBORS HOUS,21,1916,1,2322 Ryer Avenue,Has Subsidies
1680356,2031510012,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,342000,UNITED NEIGHBORS HOUS,26,1916,1,2326 Ryer Avenue,Has Subsidies
1680370,2031510046,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,340200,UNITED NEIGHBORS HOUS,26,1915,1,2327 Valentine Avenue,Has Subsidies
1680377,2031520003,36005023702,Kingsbridge Heights/Moshulu,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,439650,WEBSTER RYER HOUSING,36,1925,1,2380 Ryer Avenue,Has Subsidies
1680377,2031520003,36005023702,Kingsbridge Heights/Moshulu,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,439650,WEBSTER RYER HOUSING,36,1925,1,2380 Ryer Avenue,Has Subsidies
1680378,2031520007,36005023702,Kingsbridge Heights/Moshulu,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,1247850,SAN MIGUEL HOUSING DE,70,1930,1,2386 Ryer Avenue,Has Subsidies
1680382,2031520029,36005023702,Kingsbridge Heights/Moshulu,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,548100,2385 VALENTINE AVENUE,46,1922,1,2385 Valentine Avenue,Has Subsidies
1680408,2031530035,36005023702,Kingsbridge Heights/Moshulu,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,531900,2467 REALTY CORP,20,1915,1,2467 Valentine Avenue,Has Subsidies
1680408,2031530035,36005023702,Kingsbridge Heights/Moshulu,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,531900,2467 REALTY CORP,20,1915,1,2467 Valentine Avenue,Has Subsidies
1680418,2031540040,36005039901,Kingsbridge Heights/Moshulu,City Council District 15,BX 07 - Kingsbridge Heights/Bedford,Bronx,New York City,0,0,557550,2527 VALENTINE REALTY,53,1922,1,2527 Valentine Avenue,Has Subsidies
1680425,2031540074,36005039901,Kingsbridge Heights/Moshulu,City Council District 15,BX 07 - Kingsbridge Heights/Bedford,Bronx,New York City,0,1,1948500,KELLY ASSOCIATES LLC,71,1920,1,East 192 Street,Has Subsidies
1680435,2031560003,36005023502,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,700200,2060 ASSOC LLC,40,1923,1,2060 Grand Concourse,Has Subsidies
1680479,2031560077,36005038100,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,238500,CODE 18 MGMT LLC,22,1923,1,2031 Ryer Avenue,Has Subsidies
1680511,2031567501,36005038100,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,2456550,,76,2010,1,269 East Burnside Avenue,Has Subsidies
1680511,2031567501,36005038100,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,2456550,,76,2010,1,269 East Burnside Avenue,Has Subsidies
1680511,2031567501,36005038100,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,2456550,,76,2010,1,269 East Burnside Avenue,Has Subsidies
1680534,2031580015,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,141300,UNITED NEIGHBORS HOUS,12,1950,1,2254 Grand Concourse,Has Subsidies
1680544,2031580043,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,328950,BILIG REALTY CORP,21,1924,1,2243 Ryer Avenue,Has Subsidies
1680545,2031580048,36005038301,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,337050,C. & M. REALTY ENTERP,32,1924,1,217 East 182 Street,Has Subsidies
1680554,2031600005,36005023501,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,385200,WALTON CLUSTER L.P.,30,1922,1,2064 Creston Avenue,Has Subsidies
1680554,2031600005,36005023501,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,385200,WALTON CLUSTER L.P.,30,1922,1,2064 Creston Avenue,Has Subsidies
1680555,2031600009,36005023501,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,313200,WALTON CLUSTER L.P.,30,1922,1,2070 Creston Avenue,Has Subsidies
1680555,2031600009,36005023501,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,313200,WALTON CLUSTER L.P.,30,1922,1,2070 Creston Avenue,Has Subsidies
1680559,2031600035,36005023501,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,1931850,PARKASH 2051 LLC,67,1922,1,2055 Grand Concourse,Has Subsidies
1680562,2031610007,36005023501,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,366300,LEMLE REALTY CORP,29,1920,1,2094 Creston Avenue,Has Subsidies
1680575,2031620029,36005023704,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,2587500,2195 GRAND CONCOURSE,55,1940,1,2195 Grand Concourse,Has Subsidies
1680581,2031630003,36005023704,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,1344600,NYC HOUSING DEVELOPME,42,2008,2,2238 Creston Avenue,Has Subsidies
1680581,2031630003,36005023704,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,1344600,NYC HOUSING DEVELOPME,42,2008,2,2238 Creston Avenue,Has Subsidies
1680588,2031630030,36005023704,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,2218950,PARKASH 2255 LLC,68,1936,1,2255 Grand Concourse,Has Subsidies
1680591,2031640001,36005023703,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,781200,CRESTON HILLS 26 LLC,28,1916,1,2298 Creston Avenue,Has Subsidies
1680608,2031650010,36005023703,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,1041750,CRESTON AVE HOUSING D,66,2013,,2388 Creston Avenue,Has Subsidies
1680610,2031650022,36005023703,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,441900,CRESTON HEIGHTS HOUSI,30,1914,2,2414 Creston Avenue,Has Subsidies
1680638,2031670040,36005040100,Kingsbridge Heights/Moshulu,City Council District 14,BX 07 - Kingsbridge Heights/Bedford,Bronx,New York City,0,0,948150,2554 CRESTON ASSOCIAT,52,1919,2,2554 Creston Avenue,Has Subsidies
1680646,2031680001,36005040100,Kingsbridge Heights/Moshulu,City Council District 14,BX 07 - Kingsbridge Heights/Bedford,Bronx,New York City,0,0,744750,MANDY ASSOCIATES LLC,27,1917,1,2584 Creston Avenue,Has Subsidies
1680655,2031680056,36005040100,Kingsbridge Heights/Moshulu,City Council District 14,BX 07 - Kingsbridge Heights/Bedford,Bronx,New York City,0,0,35361,2605 GC HOUSING DEVEL,,,,2605 Grand Concourse,Has Subsidies
1680655,2031680056,36005040100,Kingsbridge Heights/Moshulu,City Council District 14,BX 07 - Kingsbridge Heights/Bedford,Bronx,New York City,0,0,35361,2605 GC HOUSING DEVEL,,,,2605 Grand Concourse,Has Subsidies
1680659,2031690002,36005024100,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,1021050,2066 MORRIS AVE HOUSI,55,2008,1,2066 Morris Avenue,Has Subsidies
1680659,2031690002,36005024100,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,1021050,2066 MORRIS AVE HOUSI,55,2008,1,2066 Morris Avenue,Has Subsidies
1680659,2031690002,36005024100,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,1021050,2066 MORRIS AVE HOUSI,55,2008,1,2066 Morris Avenue,Has Subsidies
1680663,2031690009,36005024100,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,846900,LEMLE REALTY CORP,72,1926,2,2078 Morris Avenue,Has Subsidies
1680668,2031690045,36005024100,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,1602900,CRESTON AVENUE ASSOCI,92,2003,1,2089 Creston Avenue,Has Subsidies
1680668,2031690045,36005024100,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,1602900,CRESTON AVENUE ASSOCI,92,2003,1,2089 Creston Avenue,Has Subsidies
1680669,2031690051,36005024100,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,300150,RECLAIM ROUND II HOUS,25,1921,1,2083 Creston Avenue,Has Subsidies
1680678,2031700027,36005023704,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,1,410850,100E.182ND STREET HOU,35,1922,1,100 East 182 Street,Has Subsidies
1680687,2031710005,36005023704,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,880200,2244 MORRIS REALTY LL,54,1926,1,2244 Morris Avenue,Has Subsidies
1680691,2031710013,36005023704,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,482850,2264 MORRIS AVENUE HO,,,,2264 Morris Avenue,Has Subsidies
1680691,2031710013,36005023704,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,0,0,482850,2264 MORRIS AVENUE HO,,,,2264 Morris Avenue,Has Subsidies
