"","ALXN","AMGN","ANIK","ARWR","BIIB","CASC","CBM","CELG","GILD","IMGN","INCY","NKTR","PGNX","REGN","RGEN","SPPI","SRPT","TECH","VRTX"
"2016-10-31",130.5,135.371124,44.360001,5.8,280.179993,6.179987,40.299999,102.18,70.5877,1.82,86.970001,12.4,5.03,345.019989,28.57,3.54,39.240002,102.271759,75.860001
"2016-11-01",131.419998,134.987518,43.849998,6.02,282.559998,6.059988,40.200001,104.089996,71.009521,1.7,90.029999,12.49,5.07,346.549988,28.57,3.58,40.07,99.655724,77.879997
"2016-11-02",127.739998,133.011993,42.310001,5.84,277.26001,5.579989,39.799999,102.849998,69.513977,1.65,87.190002,12.44,5.19,343.660004,28.24,3.49,37.389999,98.623062,78
"2016-11-03",127.519997,129.674728,41.439999,5.585,273.48999,5.09999,38.849998,102.349998,68.794968,1.59,83.279999,11.85,4.92,336.01001,26.639999,3.22,37.16,97.639587,77.690002
"2016-11-04",129,129.847321,41.740002,5.68,277,5.639989,43.650002,103.440002,69.437286,1.62,87.57,12.3,5.13,341.390015,27.07,3.52,39.209999,97.796959,78.959999
"2016-11-07",120.050003,133.501099,44.259998,5.87,295.619995,5.819988,46.5,107.489998,70.942413,1.66,92.150002,12.8,5.45,365.390015,27.48,3.63,38.860001,99.124649,83.220001
"2016-11-08",119.349998,132.772247,43.150002,6.11,295.600006,6.119988,48.450001,108.449997,70.980759,1.79,92.160004,13.07,5.98,367.769989,27.93,3.61,37.810001,99.085304,82.989998
"2016-11-09",127.160004,140.415436,43.560001,4.2,319.859985,6.54,50.810001,120.07,75.227715,2.03,104.129997,13.6,6.84,418.420013,30.91,4.18,42.669998,102.429909,92.879997
"2016-11-10",126.879997,145.354218,45.34,4.3,324.399994,6.719986,50.950001,121.059998,74.623749,2.15,104.709999,13.68,6.9,423,31.41,4.21,41,103.899956,95.360001
"2016-11-11",113.620003,142.927979,45.560001,4.18,319.179993,7.019986,52.200001,119.449997,73.262421,2.21,104.510002,14.41,7.08,419.790009,32.290001,4.5,39.52,105.064156,92
"2016-11-14",118.889999,141.363922,44.560001,4.42,321.48999,7.019986,53.349998,120.68,73.578789,2.14,104.889999,14.41,7.5,444.519989,33.049999,4.79,39.119999,105.123367,94.419998
"2016-11-15",120.360001,141.981812,43.939999,4.73,322.579987,6.84,52.25,120.910004,73.195305,2.15,103.160004,13.93,7.76,428.649994,33.110001,4.4,37.889999,104.69912,93.059998
"2016-11-16",122.510002,142.145935,44.68,4.44,317.649994,6.599987,51.650002,119.690002,72.859772,2.07,100.739998,13.91,7.48,420.079987,32.029999,4.27,37.59,103.66317,90.470001
"2016-11-17",122.970001,142.271439,45.09,4.51,319.299988,6.72,51.650002,122.080002,72.457138,2.08,105.550003,13.97,7.9,404.559998,33.040001,4.27,38.73,104.028221,91.199997
"2016-11-18",119.849998,140.215012,45.27,4.42,317,6.599987,50.099998,121.970001,71.536804,2.07,103.629997,13.94,8.01,397.480011,32.959999,4.27,38.740002,103.377052,89.440002
"2016-11-21",117.68,140.523956,46.009998,4.35,318.320007,6.479987,49.5,124.160004,71.881927,2.08,108.099998,13.5,8.25,405.480011,32.5,4.52,37.630001,103.2192,89.050003
"2016-11-22",117.019997,139.346085,46.130001,4.44,318.109985,6.419987,49.650002,120.970001,71.383415,2.06,106.800003,13.11,8.24,398.970001,32.150002,4.3,36.52,103.860497,86.199997
"2016-11-23",118.919998,140.021927,46.73,4.49,305.929993,6.239987,49.799999,120.849998,72.188713,2.02,106.800003,13.27,8.49,402.410004,33.98,4.38,37.970001,104.856972,87.339996
"2016-11-25",118.830002,140.408081,46.630001,4.67,305.200012,6.119988,50.049999,121.059998,72.322914,1.94,107.730003,13.48,8.66,398.160004,33.860001,4.33,37.290001,105.70546,87.769997
"2016-11-28",119.379997,140.060532,46.099998,4.46,303.779999,5.819988,49.099998,120.300003,71.460098,1.86,105.169998,12.75,8.7,390.380005,33,4.1,36.279999,104.541252,86.900002
"2016-11-29",125.589996,140.95842,46.34,4.39,302.769989,5.65,51.049999,122.129997,71.776466,1.83,105.07,12.58,9.05,387.26001,33.419998,3.99,36.720001,105.448929,85.650002
"2016-11-30",122.589996,139.095078,46.66,1.44,294.070007,5.61,50.099998,118.510002,70.654808,1.78,102.290001,12.29,8.95,379.23999,32.200001,3.91,34.259998,103.949287,81.610001
"2016-12-01",122.010002,137.473068,46.939999,1.32,295.779999,4.97,50.150002,118.870003,69.830338,1.77,99.93,12.1,8.67,375.559998,30.91,4.1,32.200001,104.452469,77.82
"2016-12-02",122.959999,139.037125,46.509998,1.44,297.190002,5.5,50.700001,117.629997,69.427689,1.88,102.019997,12.37,8.64,372.709991,31.049999,4,32.66,103.988754,75.5
"2016-12-05",124.93,140.272919,47.279999,1.42,290.220001,5.55,50.150002,116.559998,69.370178,2,104.760002,12.59,8.86,369.820007,32.25,4.03,34.099998,104.935905,75.550003
"2016-12-06",124.169998,140.099152,47.5,1.38,291.160004,6.14,51.349998,117.389999,69.475632,1.98,107.209999,12.79,9.02,368.950012,32.470001,4.23,34.82,106.800591,78.120003
"2016-12-07",125.620003,136.314499,47.709999,1.37,285.299988,5.91,50.150002,112.660004,69.772827,1.85,101.959999,12.33,8.56,362.01001,31.27,4.14,33.91,105.162819,75.32
"2016-12-08",126,135.735229,48.139999,1.37,289.540009,5.68,52.75,113.059998,69.044228,1.89,102.879997,12.95,8.87,369.149994,31.719999,4.16,34.490002,106.593414,77.220001
"2016-12-09",132.070007,138.49646,49.639999,1.35,287.769989,5.65,52.5,113.470001,69.696121,1.84,100.629997,13.28,9.15,372.829987,31.540001,4.44,32.66,106.060631,76.669998
"2016-12-12",115.080002,140.7267,49.759998,1.28,286.48999,6.08,53.400002,113.220001,70.434303,1.76,100.860001,12.55,9.01,387.100006,31.9,4.44,31.66,103.692764,76.080002
"2016-12-13",110.010002,143.246567,50.02,1.27,287.380005,5.86,54.400002,115.089996,72.209641,1.8,101.540001,12.24,8.87,382,32.59,4.42,31.82,103.978882,76.599998
"2016-12-14",113.519997,143.555542,48.970001,1.27,286.25,5.36,53.700001,115.830002,73.049072,1.78,102.419998,12.18,8.98,381.5,33.049999,4.31,29.98,103.673042,78.330002
"2016-12-15",116.699997,145.196838,49.16,1.27,286.970001,5.23,54.849998,117.18,72.894699,1.69,104.580002,12.59,9.22,378.01001,33.529999,4.57,30.530001,103.929558,77.050003
"2016-12-16",120.040001,144.212021,49.049999,1.24,286.399994,5.37,54.299999,116.620003,71.495644,1.74,103,12.9,8.95,378.850006,32.389999,4.63,31.120001,103.426392,76.800003
"2016-12-19",114.559998,142.638336,48.23,1.25,278.769989,5.1,53.200001,115.730003,71.78511,1.69,100.790001,12.98,8.94,371.75,32.189999,4.68,29.99,102.834419,76.300003
"2016-12-20",116.720001,142.136292,48.869999,1.24,285.589996,4.89,54.099998,118.519997,71.447418,1.67,102.209999,12.79,9.17,371.019989,32.810001,4.62,29.639999,103.307983,76.440002
"2016-12-21",118.989998,141.122543,48.610001,1.27,283.109985,4.7,53.950001,115.849998,71.36058,1.56,99.760002,12.34,8.88,365.059998,32.52,4.34,29.49,101.157181,72.599998
"2016-12-22",125.849998,141.305984,48.630001,1.37,283.070007,4.89,52.650002,117.870003,70.723778,1.56,101.470001,12.32,8.86,372.380005,31.85,4.32,28.16,100.880928,72.019997
"2016-12-23",127.190002,142.454895,49.529999,1.59,287.529999,4.79,54.150002,118.93,71.051819,1.64,102.940002,12.88,9.57,381.779999,32.450001,4.62,29.9,101.837936,74.309998
"2016-12-27",126.059998,143.236938,49.75,1.53,291.119995,4.68,54.849998,117.919998,71.138657,1.64,102.529999,12.66,9.25,385.950012,32.060001,4.55,28.92,102.646965,75.190002
"2016-12-28",123.730003,142.570755,48.990002,1.55,289.25,4.43,53.650002,117.290001,70.212395,1.62,101.099998,12.18,9.04,378.75,31.530001,4.5,28.370001,101.926743,74.589996
"2016-12-29",123.629997,142.676941,49.189999,1.65,287.029999,4.39,53.549999,116.93,69.594887,1.58,101.959999,12.2,8.83,373.720001,31.51,4.45,27.629999,102.074738,74.440002
"2016-12-30",122.349998,141.161163,48.959999,1.55,283.579987,4.31,53.950001,115.75,69.09317,2.04,100.269997,12.27,8.64,367.089996,30.82,4.43,27.43,101.453163,73.669998
"2017-01-03",122.629997,145.525085,50.110001,1.68,291.709991,4.68,53.400002,118.75,71.553543,2.08,102.32,12.69,8.62,379.700012,31.15,4.46,27.92,101.236115,74.889999
"2017-01-04",127.110001,147.591171,50.740002,1.69,294.049988,5.1,55.75,118.550003,73.695518,2.49,102.839996,13.16,8.85,383.109985,32.299999,4.74,29.24,103.574387,77.050003
"2017-01-05",139.179993,147.697388,50.330002,1.6,293.570007,4.9,56,118.760002,73.338524,2.37,104.809998,13.2,8.73,380.920013,33.110001,4.8,29.52,101.788612,79.059998
"2017-01-06",143.610001,151.36618,50.810001,1.96,295,4.85,56.75,119.639999,72.836792,2.52,108.309998,13.75,8.89,358.679993,33.099998,4.81,30.08,102.331245,79.389999
"2017-01-09",144.770004,153.355011,50.75,1.89,299.019989,4.97,56.049999,120.209999,73.174492,2.52,118.529999,13.64,8.74,355.059998,32.34,4.69,31.26,101.857674,82.860001
"2017-01-10",143.669998,153.277802,50.779999,2.02,297.790009,4.77,56,119.980003,72.373672,2.51,119.300003,13.51,9.22,373,32.189999,4.64,37.889999,102.617371,82.93
"2017-01-11",136.660004,151.211685,50,2.23,287.109985,4.64,56.099998,117.239998,71.177254,2.43,115.290001,13.1,8.9,364.470001,30.940001,4.55,35.549999,100.298836,81.93
"2017-01-12",137.350006,149.995209,50.119999,2.17,287.769989,4.56,55.200001,117.080002,70.781662,2.46,117.550003,12.82,8.92,364.440002,31.1,4.56,36.73,100.644142,82.389999
"2017-01-13",136.929993,150.728943,50.029999,2.06,284.75,4.63,55.849998,117.480003,70.501854,2.43,117.75,12.93,8.96,368.160004,30.93,4.65,37.830002,100.03244,83.169998
"2017-01-17",135.300003,149.454559,50.060001,1.95,283.01001,4.21,54.049999,114.949997,69.382622,2.56,113.639999,12.31,8.8,363.23999,29.709999,4.55,36.130001,97.733627,81.550003
"2017-01-18",135.869995,150.391052,50.139999,1.96,283.609985,4.05,54.75,115.220001,69.594887,2.46,115.089996,12.51,8.96,362.950012,30.559999,4.61,35.98,97.674446,82.519997
"2017-01-19",134.350006,148.48909,50,1.84,280.350006,3.77,54,113.620003,69.054573,2.48,117.529999,12.25,8.9,363.410004,30.309999,4.6,34.23,96.687836,80.910004
"2017-01-20",131.970001,149.329025,50.060001,1.82,280.660004,3.67,54.040001,112.660004,68.514259,2.43,117.220001,12.02,8.89,362.559998,30.52,4.6,32.66,96.707573,81.370003
"2017-01-23",131.490005,147.44635,49.84,1.73,276.019989,3.65,52.84,112.309998,68.205498,2.48,117.419998,12.14,8.8,354.359985,29.530001,4.57,31.41,96.589188,81.400002
"2017-01-24",129.869995,146.60643,50.68,1.75,273.820007,3.72,53.349998,112.449997,67.780968,2.51,118.300003,12.13,8.85,347.959991,29.780001,4.64,30.74,96.638512,82.239998
"2017-01-25",129.460007,148.778717,50.68,1.83,273.23999,3.79,54.450001,113.980003,69.382622,2.52,120.910004,12.41,8.87,348.929993,28.82,4.63,30.25,97.644844,85.190002
"2017-01-26",128.199997,147.697388,50.27,1.76,278.890015,3.73,52.799999,111.529999,68.716881,2.42,120.639999,12.25,8.54,340.75,29.02,4.58,30.049999,97.595512,85.330002
"2017-01-27",129.229996,151.733063,50.130001,1.78,278.209991,3.84,53.299999,113.620003,68.755478,2.44,121.720001,12.37,8.57,346.5,29.08,4.57,30.83,98.522926,87.370003
"2017-01-30",128.050003,149.097321,49.740002,1.75,276.059998,4.19,51,113.18,68.996681,2.33,118.230003,11.75,8.32,344.5,28.9,4.49,28.969999,97.792847,84.379997
"2017-01-31",130.679993,151.269608,50.540001,1.94,277.23999,4.14,52.450001,116.150002,69.903641,2.34,121.209999,12.11,8.92,359.290009,30.040001,4.66,31.059999,100.387627,85.870003
"2017-02-01",132.320007,154.156387,50.02,1.74,281.690002,4.21,51.650002,117.410004,70.260643,2.34,124.269997,12.63,9.18,364.170013,29.719999,4.74,29.1,100.792137,86.239998
"2017-02-02",128.380005,154.069489,50.169998,1.82,264.230011,4.32,51,115.540001,69.710678,2.33,120.919998,12.39,9.43,360.559998,29.48,5.09,28.91,100.219902,86.720001
"2017-02-03",126.980003,161.744949,50.349998,1.9,264.670013,4.26,58.25,115.639999,69.797508,2.37,120.339996,12.89,9.49,358.26001,29.690001,5.05,29.33,101.423569,86.730003
"2017-02-06",128.190002,160.827744,50.310001,1.88,264.910004,4.42,56.299999,116.089996,69.845749,2.4,119.68,13.45,10,362,29.110001,5.11,29.07,99.549011,87.419998
"2017-02-07",127.720001,161.059464,50.299999,1.96,266.109985,4.2,54.799999,116.260002,70.559738,2.38,118.18,13.17,9.53,357.690002,29.24,4.96,29.17,99.825264,86.839996
"2017-02-08",126.370003,162.31459,50.27,2.02,268.73999,4.32,51.75,115.349998,64.481171,2.35,122.730003,13.14,9.58,353.25,29.09,4.99,29.26,98.522926,87.720001
"2017-02-09",127.080002,161.687042,51.119999,2.05,270.440002,4.3,51.400002,116.739998,63.284748,2.46,122.959999,13.69,9.73,360,30.27,5.12,29.34,102.163528,89.269997
"2017-02-10",126.510002,162.092514,51.389999,1.97,274.76001,4.12,52.5,115.610001,64.027695,2.47,121.699997,13.29,9.52,359.869995,30.07,5.48,27.83,101.867538,88.150002
"2017-02-13",127.769997,162.986893,51.630001,1.93,278.910004,4.21,52.099998,116.419998,65.272339,2.37,121.150002,13.25,9.68,375.660004,30.110001,5.44,27.67,102.5187,87.720001
"2017-02-14",129.5,163.366013,51.59,2.01,285.140015,4.32,52.650002,117.019997,65.175858,2.45,123.32,13.38,9.67,376.519989,30.35,5.73,28.27,103.120529,88.910004
"2017-02-15",132,167.00177,52.23,2.12,292.640015,4.31,52.75,120.470001,67.346779,2.5,120.940002,13.7,9.62,384,30.809999,5.94,27.91,104.110176,89.370003
"2017-02-16",130.389999,167.312836,49.02,2.19,290.130005,4.3,54.299999,118.660004,67.838852,2.5,120.18,12.98,10.54,373.019989,30.889999,6.02,27.969999,103.92215,87.699997
"2017-02-17",128.820007,168.45993,48.98,2.17,288.940002,4.33,54.349998,121.160004,67.39502,2.43,120.489998,13.1,10.62,371.179993,31.02,5.91,28.280001,104.14975,88.330002
"2017-02-21",129.889999,168.314133,49.200001,2.15,286.899994,4.31,54.900002,119.440002,66.854706,2.47,122.360001,13.41,10.44,371.609985,30.48,5.84,28.68,104.318001,86.550003
"2017-02-22",130.830002,167.79892,49.09,2.14,287.630005,4.19,54.700001,119.269997,66.410873,2.47,121.360001,13.21,10.11,370.220001,32.32,5.75,30.379999,104.614899,85.790001
"2017-02-23",130.440002,169.159882,49.57,2.12,284.75,3.88,55.599998,119.459999,66.9319,2.61,121.949997,13.2,10.24,360.959991,32.400002,5.89,30.15,105.238358,85.730003
"2017-02-24",131.539993,169.694565,49.75,2.15,285.130005,4.05,55.900002,118.230003,67.481857,2.71,131.210007,13.45,10.36,361.01001,32.130001,5.8,32.02,105.485771,86.07
"2017-02-27",132.199997,171.220779,48.490002,2.36,291.130005,4.29,57.400002,121.779999,68.022186,3.28,134.020004,13.7,11.22,373.049988,32.43,6.27,32.709999,106.326965,88.900002
"2017-02-28",131.25,171.60965,46.790001,2.26,288.600006,4.24,56.349998,123.510002,68.002884,3.4,133.100006,13.08,11.24,373.5,31.51,6.4,31.110001,105.218575,90.620003
"2017-03-01",134.210007,173.271988,46.830002,2.33,293.26001,4.28,56.400002,123.699997,67.723083,3.37,133.220001,13.01,11.32,379.049988,32.029999,6.73,30.379999,107.079094,90.309998
"2017-03-02",132.940002,173.106735,46.529999,2.25,293.589996,4.22,55.299999,122.239998,68.051117,3.58,132.800003,14.79,11.2,375.859985,31.85,6.46,32.630001,105.644119,89.889999
"2017-03-03",134.990005,175.177353,46.18,2.22,297.850006,4.25,55,123.660004,68.253738,3.44,136.910004,14.64,11.12,378.660004,31.66,6.41,34.389999,106.188423,90.190002
"2017-03-06",133.330002,174.457993,44.880001,2.18,295.660004,4.14,53.34,123.519997,67.65554,3.36,134.380005,14.38,10.99,381.929993,31.23,6.42,33.369999,105.970703,90.910004
"2017-03-07",129.179993,172.435959,43.84,2.1,291.100006,4.1,52.5,122.080002,66.5942,3.31,133.389999,14.26,10.72,372.519989,30.969999,6.31,32.290001,105.594635,91.32
"2017-03-08",127.410004,172.824799,44.23,2.13,294.089996,4.24,52.349998,123.040001,67.25029,3.45,136,15.24,11.01,381.369995,31.67,6.28,33.43,105.832153,92.18
"2017-03-09",126.550003,173.933029,43.880001,2.12,293.059998,4.14,51.099998,125.129997,65.986336,3.66,138.020004,15.32,11.42,390.140015,32.02,6.06,32.73,106.030075,93.57
"2017-03-10",127.309998,176.382797,44.59,2.12,292.23999,4.35,50.599998,124,65.793365,3.73,149.240005,15.34,11.48,388.230011,32.240002,6.37,32.630001,106.96035,93.980003
"2017-03-13",124.739998,176.003662,43.91,2.12,292.950012,4.29,50.650002,124.43,65.706528,3.82,151.029999,15.69,11.54,388.880005,32.610001,6.53,31.370001,106.129036,92.949997
"2017-03-14",121.599998,175.099579,44.02,2.08,292.470001,4.16,49.75,124.68,65.891258,3.88,150.960007,15.39,11.22,391.100006,33,6.21,30.16,105.723289,92.739998
"2017-03-15",122.120003,177.510468,43.189999,2.14,292.640015,4.01,50.75,126.879997,66.571861,3.76,152.660004,15.68,11.6,397.799988,33.689999,6.41,31.629999,106.386353,94.57
"2017-03-16",122.410004,175.089874,42.91,2.08,278.959991,3.92,50.049999,126.620003,66.639923,3.68,148.440002,15.71,11.44,392.589996,33.75,6.62,30.35,103.42733,92.360001
"2017-03-17",122.080002,163.9104,43.150002,2.05,276.089996,3.97,51.299999,125.769997,67.1455,3.58,147.960007,15.5,11.13,380.290009,34.93,6.57,30.299999,103.724213,91.919998
"2017-03-20",120.199997,164.522842,42.529999,1.97,274.799988,3.91,50.900002,126.510002,66.805199,3.66,148.520004,22.110001,11.29,382.019989,34.970001,6.51,30.450001,102.892914,91.309998
"2017-03-21",118.699997,162.199463,42.689999,1.83,275.790009,3.64,50.25,123.82,65.862091,3.61,140.729996,21.83,10.82,370.980011,33.869999,6.42,28.93,101.230316,89.5
"2017-03-22",120.080002,162.78273,42.150002,1.8,277.869995,3.89,50.900002,123.370003,65.9496,3.6,141.279999,22.889999,11.25,369.140015,34.060001,6.42,30.190001,101.48764,90.040001
"2017-03-23",120.260002,161.412033,41.720001,1.85,275.410004,3.91,50.900002,123.220001,65.619026,3.66,138.970001,22.530001,11.09,365.019989,34.709999,6.55,29.68,102.42778,89.050003
"2017-03-24",119.260002,161.120392,42.349998,1.87,274.820007,4.08,50.450001,123.379997,65.638474,3.61,139.639999,22.42,11.26,373,34.639999,6.61,29.93,102.744476,89.980003
"2017-03-27",118.830002,160.313522,42.669998,1.89,275.230011,4.16,50.599998,124.860001,65.628754,3.72,139.889999,23.379999,10.84,383.679993,34.669998,6.69,30.559999,99.973473,90.800003
"2017-03-28",118.529999,160.119095,42.560001,1.82,274.109985,4.12,51.400002,124.43,65.23983,3.79,139.479996,23.93,10.35,382.549988,34.75,6.57,29.799999,98.973953,89.669998
"2017-03-29",120.720001,158.515076,42.279999,1.93,268.529999,4.15,52.049999,124.089996,65.395401,3.89,139.279999,24.200001,10.23,394.140015,35.099998,6.58,29.549999,98.924454,108.010002
"2017-03-30",122.080002,159.798309,43.189999,1.88,269.059998,4.12,53.099998,124.339996,65.657921,3.85,137.770004,23.25,9.6,386.179993,35.07,6.53,29.01,99.993271,107.290001
"2017-03-31",121.239998,159.496948,43.439999,1.85,273.420013,4.14,55.049999,124.43,66.037109,3.87,133.669998,23.469999,9.44,387.51001,35.200001,6.5,29.6,100.596947,109.349998
"2017-04-03",119.290001,159.32196,43.119999,1.82,272.690002,4.02,54.799999,124.050003,65.23983,3.92,138.520004,22.57,9.08,383.190002,33.830002,6.38,29.700001,99.825035,107.449997
"2017-04-04",118.300003,159.77887,43.23,1.7,274.23999,3.88,55.349998,124.769997,65.123169,3.71,141.550003,22.360001,9.01,382.920013,33.880001,6.49,28.790001,99.290619,112.290001
"2017-04-05",116.209999,157.717957,43.48,1.66,270.440002,3.76,56.25,124.18,64.627304,3.37,138.429993,21.08,8.63,377.359985,33.639999,6.19,29.209999,98.251495,114.110001
"2017-04-06",115.489998,157.727661,43.419998,1.69,270.940002,3.82,56.5,124.300003,64.637032,3.24,135.5,21.040001,8.53,379.480011,33.810001,6.16,29.32,99.696388,114.260002
"2017-04-07",115.620003,158.826187,43.369999,1.66,268.730011,3.88,56.75,125.580002,64.734245,3.12,140.110001,20.110001,8.47,380.549988,34.290001,6.2,28.73,99.666679,115.879997
"2017-04-10",117.410004,158.252609,43.32,1.62,269.299988,3.9,56.5,125.919998,64.57869,3.08,136.880005,18.5,8.27,373.26001,34.470001,6.34,28.780001,99.063004,114.059998
"2017-04-11",116.889999,158.563705,43.34,1.66,268.649994,3.91,56.799999,125.059998,64.189774,2.89,136.070007,18.52,8.17,367.070007,34.740002,6.25,28.41,99.379692,114.230003
"2017-04-12",114.57,158.505386,43.16,1.65,268.920013,3.98,55.400002,125.150002,64.384232,2.96,138.270004,18.219999,8.22,366.329987,35.139999,6.11,29.41,98.835396,114.860001
"2017-04-13",118.349998,157.105515,43.040001,1.58,271.880005,4,55,124.449997,64.666199,3.24,140.839996,18.73,8.45,370.369995,35.349998,6.32,29.93,98.815598,113.800003
"2017-04-17",118.830002,157.591553,44.400002,1.57,274.049988,3.95,55.400002,125.07,64.850922,3.18,126.07,18.860001,8.46,373.450012,35.639999,6.41,30.780001,100.121925,114.809998
"2017-04-18",118.220001,156.755539,44.290001,1.51,271.160004,3.88,55.650002,123.010002,64.228668,3.24,125.900002,18.59,8.23,366.059998,35.669998,6.39,31.379999,100.230789,114.650002
