Date,CAT_AC,IBM_AC,MSFT_AC
4-Aug-92,5.04,19.85,2
5-Aug-92,4.99,19.3,1.95
6-Aug-92,4.92,18.84,1.94
7-Aug-92,4.91,18.59,1.92
10-Aug-92,4.87,18.89,1.92
11-Aug-92,4.8,18.78,1.93
12-Aug-92,4.66,18.86,1.92
13-Aug-92,4.65,18.81,1.92
14-Aug-92,4.64,18.86,1.92
17-Aug-92,4.49,18.91,1.88
18-Aug-92,4.52,18.78,1.88
19-Aug-92,4.51,18.49,1.88
20-Aug-92,4.44,18.33,1.91
21-Aug-92,4.44,18.36,1.89
24-Aug-92,4.36,18.17,1.87
25-Aug-92,4.34,18.59,1.91
26-Aug-92,4.43,18.43,1.94
27-Aug-92,4.49,18.65,1.99
28-Aug-92,4.5,18.62,2.01
31-Aug-92,4.49,18.49,2.02
1-Sep-92,4.49,18.7,2.02
2-Sep-92,4.55,18.68,2.04
3-Sep-92,4.6,18.49,2.07
4-Sep-92,4.58,18.36,2.06
8-Sep-92,4.44,18.38,2.08
9-Sep-92,4.49,18.54,2.12
10-Sep-92,4.59,18.68,2.14
11-Sep-92,4.59,18.78,2.13
14-Sep-92,4.93,18.86,2.21
15-Sep-92,4.86,18.25,2.2
16-Sep-92,4.81,17.74,2.18
17-Sep-92,4.86,17.88,2.2
18-Sep-92,4.87,17.82,2.16
21-Sep-92,4.87,18.01,2.14
22-Sep-92,4.81,17.77,2.11
23-Sep-92,4.72,17.85,2.14
24-Sep-92,4.8,17.61,2.17
25-Sep-92,4.84,17.55,2.13
28-Sep-92,4.97,17.66,2.09
29-Sep-92,4.85,17.29,2.13
30-Sep-92,4.85,17.23,2.18
1-Oct-92,4.78,17.1,2.16
2-Oct-92,4.62,16.75,2.13
5-Oct-92,4.57,16.83,2.21
6-Oct-92,4.58,17.02,2.23
7-Oct-92,4.55,16.73,2.2
8-Oct-92,4.53,16.94,2.26
9-Oct-92,4.52,16.75,2.23
12-Oct-92,4.62,16.75,2.27
13-Oct-92,4.74,16.81,2.28
14-Oct-92,4.79,16.65,2.26
15-Oct-92,4.8,15.55,2.29
16-Oct-92,4.77,15.1,2.31
19-Oct-92,4.9,14.62,2.38
20-Oct-92,4.98,14.59,2.38
21-Oct-92,4.93,14.62,2.44
22-Oct-92,4.99,14.62,2.43
23-Oct-92,4.87,14.75,2.4
26-Oct-92,4.85,14.41,2.44
27-Oct-92,4.86,14.03,2.38
28-Oct-92,4.87,14.33,2.4
29-Oct-92,4.84,14.09,2.44
30-Oct-92,4.87,14.27,2.4
2-Nov-92,4.92,14.7,2.43
3-Nov-92,5.03,14.75,2.39
4-Nov-92,5,14.57,2.4
5-Nov-92,5.11,14.31,2.49
6-Nov-92,5.12,14.4,2.51
9-Nov-92,5.11,14.67,2.49
10-Nov-92,5.04,14.31,2.51
11-Nov-92,4.98,14.12,2.54
12-Nov-92,5.01,13.93,2.53
13-Nov-92,4.94,14.1,2.53
16-Nov-92,4.93,14.1,2.51
17-Nov-92,4.94,13.96,2.44
18-Nov-92,4.97,13.72,2.49
19-Nov-92,4.99,13.31,2.55
20-Nov-92,5,13.53,2.57
23-Nov-92,4.96,13.74,2.4
24-Nov-92,5.04,14.1,2.48
25-Nov-92,5.03,14.2,2.47
27-Nov-92,5.06,14.34,2.48
30-Nov-92,5.29,14.83,2.52
1-Dec-92,5.28,14.72,2.52
2-Dec-92,5.06,14.75,2.46
3-Dec-92,4.96,14.61,2.48
4-Dec-92,4.96,14.56,2.48
7-Dec-92,4.96,14.31,2.53
8-Dec-92,5.04,14.2,2.5
9-Dec-92,5.06,13.61,2.49
10-Dec-92,5.03,13.42,2.41
11-Dec-92,4.97,13.55,2.34
14-Dec-92,4.93,13.66,2.36
15-Dec-92,4.97,12.2,2.34
16-Dec-92,4.93,11.27,2.36
17-Dec-92,4.96,11.52,2.44
18-Dec-92,5.08,11.16,2.44
21-Dec-92,5.08,10.62,2.45
22-Dec-92,5.06,11.24,2.38
23-Dec-92,5.07,11.14,2.36
24-Dec-92,5.06,11.46,2.36
28-Dec-92,5.01,11.24,2.37
29-Dec-92,5.07,10.81,2.34
30-Dec-92,5.1,10.89,2.33
31-Dec-92,5,10.95,2.31
4-Jan-93,5.07,10.89,2.3
5-Jan-93,5.08,10.62,2.34
6-Jan-93,5.2,10.43,2.41
7-Jan-93,5.27,10.21,2.36
8-Jan-93,5.32,10.1,2.36
11-Jan-93,5.33,10.38,2.41
12-Jan-93,5.26,10.59,2.43
13-Jan-93,5.2,10.38,2.47
14-Jan-93,5.19,10.59,2.47
15-Jan-93,5.31,10.48,2.43
18-Jan-93,5.3,10.76,2.42
19-Jan-93,5.28,10.51,2.39
20-Jan-93,5.24,10.19,2.39
21-Jan-93,5.1,10.08,2.42
22-Jan-93,5.17,10.57,2.42
25-Jan-93,5.12,10.62,2.4
26-Jan-93,5.26,10.65,2.38
27-Jan-93,5.33,10.78,2.34
28-Jan-93,5.26,10.92,2.36
29-Jan-93,5.25,11.19,2.34
1-Feb-93,5.24,11.44,2.37
2-Feb-93,5.31,11.33,2.41
3-Feb-93,5.45,11.11,2.39
4-Feb-93,5.52,11.28,2.3
5-Feb-93,5.55,11.42,2.41
8-Feb-93,5.46,11.61,2.32
9-Feb-93,5.39,11.72,2.27
10-Feb-93,5.28,11.47,2.32
11-Feb-93,5.38,11.23,2.31
12-Feb-93,5.36,11.14,2.26
16-Feb-93,5.21,10.98,2.17
17-Feb-93,5.23,11.09,2.17
18-Feb-93,5.26,11.09,2.21
19-Feb-93,5.2,11.09,2.16
22-Feb-93,5.23,11.25,2.08
23-Feb-93,5.18,11.23,2.15
24-Feb-93,5.3,11.39,2.27
25-Feb-93,5.28,11.8,2.28
26-Feb-93,5.43,11.94,2.26
1-Mar-93,5.41,12.02,2.21
2-Mar-93,5.51,11.91,2.29
3-Mar-93,5.54,12.13,2.29
4-Mar-93,5.47,12.05,2.27
5-Mar-93,5.5,12.13,2.24
8-Mar-93,5.57,12.33,2.26
9-Mar-93,5.58,12.44,2.28
10-Mar-93,5.54,12.27,2.3
11-Mar-93,5.48,12.05,2.34
12-Mar-93,5.4,12.22,2.41
15-Mar-93,5.43,12.08,2.37
16-Mar-93,5.39,12.11,2.38
17-Mar-93,5.4,11.97,2.31
18-Mar-93,5.43,12,2.31
19-Mar-93,5.43,11.8,2.28
22-Mar-93,5.47,11.78,2.26
23-Mar-93,5.55,11.91,2.25
24-Mar-93,5.58,11.23,2.34
25-Mar-93,5.58,11.09,2.37
26-Mar-93,5.57,11.28,2.35
29-Mar-93,5.64,11.36,2.36
30-Mar-93,5.64,10.98,2.46
31-Mar-93,5.53,11.17,2.5
1-Apr-93,5.53,11.39,2.52
2-Apr-93,5.46,11.56,2.43
5-Apr-93,5.44,11.56,2.48
6-Apr-93,5.51,11.42,2.43
7-Apr-93,5.58,11.47,2.44
8-Apr-93,5.59,11.04,2.41
12-Apr-93,5.67,11.2,2.44
13-Apr-93,5.72,10.84,2.41
14-Apr-93,5.69,10.76,2.41
15-Apr-93,5.76,10.71,2.36
16-Apr-93,5.76,10.76,2.36
19-Apr-93,5.82,10.82,2.36
20-Apr-93,5.77,11.12,2.35
21-Apr-93,5.84,10.79,2.3
22-Apr-93,6.33,10.65,2.25
23-Apr-93,6.27,10.49,2.2
26-Apr-93,6.28,10.62,2.18
27-Apr-93,6.28,10.62,2.23
28-Apr-93,6.29,10.95,2.33
29-Apr-93,6.46,10.73,2.32
30-Apr-93,6.49,10.68,2.32
3-May-93,6.46,10.82,2.33
4-May-93,6.41,10.82,2.38
5-May-93,6.45,10.84,2.42
6-May-93,6.42,10.71,2.36
7-May-93,6.36,10.8,2.36
10-May-93,6.46,10.85,2.41
11-May-93,6.54,10.85,2.38
12-May-93,6.55,10.66,2.34
13-May-93,6.59,10.55,2.32
14-May-93,6.52,10.63,2.32
17-May-93,6.47,10.58,2.34
18-May-93,6.38,10.88,2.4
19-May-93,6.45,11.02,2.5
20-May-93,6.53,10.94,2.55
21-May-93,6.48,10.74,2.5
24-May-93,6.5,11.05,2.49
25-May-93,6.55,11.19,2.47
26-May-93,6.6,11.71,2.58
27-May-93,6.82,11.82,2.55
28-May-93,6.72,11.71,2.51
1-Jun-93,6.96,11.55,2.61
2-Jun-93,7.01,11.96,2.59
3-Jun-93,6.94,11.96,2.56
4-Jun-93,7.01,11.99,2.55
7-Jun-93,7.08,11.6,2.53
8-Jun-93,7.06,11.6,2.5
9-Jun-93,6.95,11.74,2.46
10-Jun-93,7.04,11.66,2.47
11-Jun-93,7.11,11.66,2.42
14-Jun-93,7.29,11.55,2.5
15-Jun-93,7.28,11.08,2.5
16-Jun-93,7.23,11.19,2.47
17-Jun-93,7.25,11.02,2.46
18-Jun-93,7.24,10.96,2.37
21-Jun-93,7.1,10.94,2.4
22-Jun-93,6.96,10.94,2.38
23-Jun-93,6.83,10.8,2.4
24-Jun-93,6.82,10.82,2.4
25-Jun-93,6.81,11.05,2.4
28-Jun-93,7.06,11.19,2.44
29-Jun-93,6.99,10.96,2.41
30-Jun-93,7.02,10.96,2.38
1-Jul-93,6.94,10.94,2.36
2-Jul-93,6.86,10.71,2.36
6-Jul-93,6.89,10.41,2.33
7-Jul-93,7.02,10.35,2.26
8-Jul-93,7.04,10.35,2.3
9-Jul-93,7.04,10.35,2.29
12-Jul-93,7.14,10.69,2.27
13-Jul-93,7.16,10.58,2.24
14-Jul-93,7.19,10.52,2.28
15-Jul-93,7.25,10.55,2.26
16-Jul-93,7.33,10.13,2.2
19-Jul-93,7.48,9.69,2.13
20-Jul-93,7.33,9.52,2.18
21-Jul-93,7.35,9.69,2.14
22-Jul-93,7.29,9.63,2.1
23-Jul-93,7.54,9.38,2.1
26-Jul-93,7.49,9.41,2.12
27-Jul-93,7.42,10.13,2.04
28-Jul-93,7.32,9.77,2.12
29-Jul-93,7.27,9.74,2.14
30-Jul-93,7.22,9.88,2
2-Aug-93,7.34,9.74,1.97
3-Aug-93,7.5,9.63,1.98
4-Aug-93,7.5,9.85,1.98
5-Aug-93,7.42,9.77,2.02
6-Aug-93,7.41,9.69,1.98
9-Aug-93,7.46,9.63,1.98
10-Aug-93,7.59,9.66,1.92
11-Aug-93,7.74,9.43,1.96
12-Aug-93,7.64,9.32,2
13-Aug-93,7.64,9.3,2.04
16-Aug-93,7.57,9.15,2.11
17-Aug-93,7.55,9.6,2.09
18-Aug-93,7.63,9.55,2.09
19-Aug-93,7.63,9.6,2.01
20-Aug-93,7.59,9.63,2.06
23-Aug-93,7.57,9.91,2.09
24-Aug-93,7.74,9.8,2.05
25-Aug-93,7.75,9.82,2.01
26-Aug-93,7.74,9.82,1.95
27-Aug-93,7.71,9.85,1.95
30-Aug-93,7.68,9.97,1.97
31-Aug-93,7.73,10.22,2.03
1-Sep-93,7.7,10.24,2.08
2-Sep-93,7.59,10.27,2.07
3-Sep-93,7.52,10.22,2.05
7-Sep-93,7.43,10.16,2.02
8-Sep-93,7.43,9.91,2.02
9-Sep-93,7.54,9.91,2.06
10-Sep-93,7.49,9.77,2.11
13-Sep-93,7.54,9.8,2.07
14-Sep-93,7.49,9.71,2.04
15-Sep-93,7.47,9.74,2.07
16-Sep-93,7.48,9.71,2.06
17-Sep-93,7.5,9.69,2.06
20-Sep-93,7.42,9.43,2.05
21-Sep-93,7.25,9.41,2.06
22-Sep-93,7.3,9.35,2.09
23-Sep-93,7.23,9.35,2.13
24-Sep-93,7.34,9.32,2.17
27-Sep-93,7.43,9.32,2.23
28-Sep-93,7.46,9.32,2.27
29-Sep-93,7.42,9.3,2.25
30-Sep-93,7.42,9.38,2.23
1-Oct-93,7.54,9.8,2.22
4-Oct-93,7.61,9.88,2.24
5-Oct-93,7.59,9.77,2.25
6-Oct-93,7.61,9.82,2.3
7-Oct-93,7.61,9.82,2.28
8-Oct-93,7.62,9.88,2.29
11-Oct-93,7.61,9.85,2.27
12-Oct-93,7.55,9.77,2.28
13-Oct-93,7.61,9.63,2.25
14-Oct-93,7.56,9.52,2.22
15-Oct-93,7.59,9.94,2.19
18-Oct-93,7.62,9.82,2.25
19-Oct-93,7.77,9.69,2.17
20-Oct-93,7.82,9.74,2.19
21-Oct-93,8.08,10.05,2.15
22-Oct-93,8.46,9.94,2.18
25-Oct-93,8.45,10.02,2.18
26-Oct-93,8.57,10.33,2.15
27-Oct-93,8.48,10.27,2.16
28-Oct-93,8.6,10.22,2.14
29-Oct-93,8.61,10.27,2.17
1-Nov-93,8.68,10.66,2.19
2-Nov-93,8.69,11.36,2.17
3-Nov-93,8.57,11.33,2.13
4-Nov-93,8.44,11.16,2.07
5-Nov-93,8.47,11.19,2.13
8-Nov-93,8.6,11.28,2.13
9-Nov-93,8.47,11.02,2.12
10-Nov-93,8.55,11.19,2.2
11-Nov-93,8.51,11.67,2.21
12-Nov-93,8.4,11.59,2.22
15-Nov-93,8.46,11.44,2.18
16-Nov-93,8.35,11.84,2.23
17-Nov-93,8.28,11.64,2.19
18-Nov-93,8.08,11.84,2.17
19-Nov-93,8.05,11.64,2.17
22-Nov-93,7.86,11.67,2.09
23-Nov-93,7.87,11.92,2.1
24-Nov-93,8.06,12.37,2.13
26-Nov-93,8.06,12.51,2.14
29-Nov-93,8.08,12.2,2.15
30-Nov-93,8.02,12.09,2.17
1-Dec-93,8.08,11.92,2.21
2-Dec-93,8.11,12.06,2.24
3-Dec-93,8.05,12.01,2.32
6-Dec-93,8.08,12.06,2.3
7-Dec-93,7.91,12.06,2.32
8-Dec-93,8.01,12.09,2.26
9-Dec-93,8.09,12.03,2.2
10-Dec-93,8.08,12.4,2.22
13-Dec-93,8.05,12.88,2.2
14-Dec-93,7.98,12.6,2.17
15-Dec-93,8.06,12.76,2.16
16-Dec-93,8.12,12.9,2.17
17-Dec-93,8.13,13.41,2.18
20-Dec-93,8.25,13.1,2.22
21-Dec-93,8.19,13.16,2.23
22-Dec-93,8.22,13.3,2.2
23-Dec-93,8.27,13.16,2.19
27-Dec-93,8.47,13.27,2.18
28-Dec-93,8.51,13.1,2.24
29-Dec-93,8.52,13.04,2.21
30-Dec-93,8.48,12.79,2.2
31-Dec-93,8.38,12.68,2.18
3-Jan-94,8.41,12.93,2.17
4-Jan-94,8.57,13.24,2.18
5-Jan-94,8.57,13.35,2.23
6-Jan-94,8.61,13.13,2.29
7-Jan-94,8.51,13.21,2.31
10-Jan-94,8.52,13.3,2.32
11-Jan-94,8.53,13.16,2.31
12-Jan-94,8.53,13.04,2.32
13-Jan-94,8.54,13.18,2.31
14-Jan-94,8.53,13.16,2.32
17-Jan-94,8.72,12.9,2.29
18-Jan-94,8.74,12.82,2.29
19-Jan-94,8.83,12.57,2.25
20-Jan-94,8.86,12.4,2.34
21-Jan-94,9.3,12.4,2.34
24-Jan-94,9.45,13.16,2.31
25-Jan-94,9.3,13.07,2.3
26-Jan-94,9.36,12.65,2.28
27-Jan-94,9.57,12.82,2.28
28-Jan-94,9.77,12.96,2.3
31-Jan-94,9.82,12.68,2.3
1-Feb-94,9.96,12.68,2.3
2-Feb-94,9.86,12.65,2.27
3-Feb-94,9.93,12.51,2.29
4-Feb-94,9.66,11.72,2.2
7-Feb-94,9.92,12.23,2.19
8-Feb-94,10.18,12.09,2.13
9-Feb-94,10.26,11.98,2.16
10-Feb-94,10,11.92,2.15
11-Feb-94,9.91,12,2.13
14-Feb-94,9.99,12.17,2.14
15-Feb-94,10.13,12.28,2.16
16-Feb-94,10.12,12.31,2.13
17-Feb-94,10.25,11.89,2.13
18-Feb-94,10.19,11.86,2.17
22-Feb-94,10.43,12.09,2.15
23-Feb-94,10.43,12.06,2.19
24-Feb-94,10.24,11.92,2.16
25-Feb-94,10.16,11.92,2.19
28-Feb-94,10.22,11.92,2.23
1-Mar-94,10.26,12.09,2.25
2-Mar-94,10.56,11.95,2.24
3-Mar-94,10.63,11.86,2.19
4-Mar-94,10.57,11.86,2.19
7-Mar-94,10.76,11.78,2.2
8-Mar-94,10.79,12.34,2.19
9-Mar-94,10.81,12.48,2.19
10-Mar-94,10.84,12.62,2.19
11-Mar-94,10.98,12.6,2.21
14-Mar-94,11.03,12.96,2.27
15-Mar-94,11.05,12.93,2.3
16-Mar-94,10.96,13.13,2.29
17-Mar-94,11.27,13.05,2.29
18-Mar-94,11.23,12.88,2.29
21-Mar-94,11.16,13.22,2.25
22-Mar-94,11.2,13.13,2.29
23-Mar-94,11.38,12.9,2.34
24-Mar-94,11.02,12.71,2.36
25-Mar-94,10.99,12.17,2.37
28-Mar-94,10.75,12.09,2.34
29-Mar-94,10.45,11.86,2.23
30-Mar-94,10.32,12.06,2.26
31-Mar-94,10.59,12.31,2.29
4-Apr-94,10.68,11.95,2.29
5-Apr-94,10.96,12.03,2.38
6-Apr-94,11.31,11.98,2.41
7-Apr-94,11.17,11.98,2.43
8-Apr-94,11.07,11.83,2.36
11-Apr-94,10.92,11.95,2.36
12-Apr-94,10.82,11.92,2.29
13-Apr-94,10.7,11.81,2.3
14-Apr-94,10.57,12.14,2.28
15-Apr-94,10.55,11.95,2.3
18-Apr-94,10.43,12.03,2.25
19-Apr-94,10.23,12.03,2.39
20-Apr-94,9.77,11.78,2.42
21-Apr-94,10.07,13.16,2.48
22-Apr-94,10.18,13.24,2.48
25-Apr-94,10.49,13.36,2.54
26-Apr-94,10.44,13.19,2.57
28-Apr-94,10.28,12.88,2.49
29-Apr-94,10.37,12.96,2.5
2-May-94,10.43,13.07,2.59
3-May-94,10.61,13.16,2.53
4-May-94,10.58,13.02,2.58
5-May-94,10.62,12.93,2.56
6-May-94,10.21,12.79,2.5
9-May-94,9.97,12.9,2.5
10-May-94,10.08,13.13,2.55
11-May-94,10.11,12.96,2.53
12-May-94,10.05,12.96,2.56
13-May-94,10.18,13.02,2.61
16-May-94,10.4,13.24,2.57
17-May-94,10.5,13.87,2.56
18-May-94,10.46,13.75,2.63
19-May-94,10.43,13.9,2.66
20-May-94,10.4,14.07,2.65
23-May-94,10.43,13.98,2.74
24-May-94,10.22,14.29,2.77
25-May-94,10.2,14.41,2.84
26-May-94,10.15,14.49,2.82
27-May-94,10.15,14.41,2.84
31-May-94,10.09,14.26,2.91
1-Jun-94,9.96,14.38,2.87
2-Jun-94,10.07,14.04,2.83
3-Jun-94,10.15,13.81,2.86
6-Jun-94,10.22,14.18,2.95
7-Jun-94,10.01,14.18,2.9
8-Jun-94,9.85,13.95,2.82
9-Jun-94,9.77,14.04,2.83
10-Jun-94,9.92,14.18,2.85
13-Jun-94,10.01,14.43,2.86
14-Jun-94,10.33,14.72,2.9
15-Jun-94,10.29,14.43,2.94
16-Jun-94,10.3,14.24,2.9
17-Jun-94,10.27,14.12,2.87
20-Jun-94,10.04,13.95,2.9
21-Jun-94,9.64,13.81,2.85
22-Jun-94,9.69,14.04,2.79
23-Jun-94,9.63,13.78,2.71
24-Jun-94,9.55,13.56,2.68
27-Jun-94,9.92,13.92,2.81
28-Jun-94,9.83,13.84,2.78
29-Jun-94,9.64,13.67,2.78
30-Jun-94,9.44,13.3,2.8
1-Jul-94,9.5,12.9,2.72
5-Jul-94,9.61,12.73,2.66
6-Jul-94,9.87,12.9,2.62
7-Jul-94,9.85,12.85,2.73
8-Jul-94,9.98,12.82,2.68
11-Jul-94,10.14,12.59,2.62
12-Jul-94,10.31,12.65,2.6
13-Jul-94,10.29,12.85,2.68
14-Jul-94,10.26,13.19,2.64
15-Jul-94,10.26,12.88,2.63
18-Jul-94,10.27,12.88,2.73
19-Jul-94,10.33,12.59,2.71
20-Jul-94,10.19,12.65,2.62
21-Jul-94,10.07,14.12,2.59
22-Jul-94,10.09,13.9,2.74
25-Jul-94,10.14,14.09,2.77
26-Jul-94,10.22,14.12,2.73
27-Jul-94,10.09,14.15,2.68
28-Jul-94,10.15,14.09,2.68
29-Jul-94,10.26,14.01,2.79
1-Aug-94,10.4,14.24,2.89
2-Aug-94,10.35,14.09,2.86
3-Aug-94,10.28,14.26,2.89
4-Aug-94,10.19,14.35,2.86
5-Aug-94,9.92,14.18,2.84
8-Aug-94,9.81,14.38,2.87
9-Aug-94,9.86,14.66,2.9
10-Aug-94,9.89,14.57,2.93
11-Aug-94,9.75,14.69,2.99
12-Aug-94,9.95,14.49,2.99
15-Aug-94,10.06,14.63,2.95
16-Aug-94,10.31,14.69,2.97
17-Aug-94,10.39,14.74,3.03
18-Aug-94,10.21,15.06,3.01
19-Aug-94,10.21,15.48,2.97
22-Aug-94,10.15,15.4,2.96
23-Aug-94,10.57,15.37,3.01
24-Aug-94,10.83,15.31,3.02
25-Aug-94,10.6,15.77,3.04
26-Aug-94,10.95,15.91,3.08
29-Aug-94,10.95,15.77,3.09
30-Aug-94,10.93,15.77,3.16
31-Aug-94,10.92,15.57,3.15
1-Sep-94,10.83,15.43,3.04
2-Sep-94,10.72,15.29,3.03
6-Sep-94,10.6,15.34,3.03
7-Sep-94,10.44,15.34,3.08
8-Sep-94,10.46,15.43,3.14
9-Sep-94,10.49,15.29,3.08
12-Sep-94,10.13,15.43,3.04
13-Sep-94,10.15,15.74,3.12
14-Sep-94,10.44,15.85,3.12
15-Sep-94,10.93,15.85,3.15
16-Sep-94,10.67,16.14,3.08
19-Sep-94,10.72,15.99,3.08
20-Sep-94,10.49,15.97,3.03
21-Sep-94,10.25,15.8,3.1
22-Sep-94,10.27,15.82,3.09
23-Sep-94,10.25,15.71,3.03
26-Sep-94,10.13,15.68,3.01
27-Sep-94,10.03,15.68,3.06
28-Sep-94,10.34,15.57,3.09
29-Sep-94,10.25,15.8,3.06
30-Sep-94,10.25,15.82,3.04
3-Oct-94,10.3,15.65,3.03
4-Oct-94,10.25,15.54,2.98
5-Oct-94,10.08,15.71,3.01
6-Oct-94,9.99,15.63,2.95
7-Oct-94,10.13,16.16,2.95
10-Oct-94,10.08,16.25,2.97
11-Oct-94,10.53,16.28,3.02
12-Oct-94,10.44,16.62,3.05
13-Oct-94,10.49,16.42,3.1
14-Oct-94,10.51,16.62,3.03
17-Oct-94,10.53,16.65,2.99
18-Oct-94,10.61,16.93,3.07
19-Oct-94,10.66,17.13,3.12
20-Oct-94,10.56,17.05,3.23
21-Oct-94,10.7,16.96,3.22
24-Oct-94,11.06,16.59,3.19
25-Oct-94,10.94,16.79,3.23
26-Oct-94,10.85,16.9,3.3
27-Oct-94,10.92,16.85,3.34
28-Oct-94,11.27,17.3,3.36
31-Oct-94,11.34,16.93,3.41
1-Nov-94,10.94,16.79,3.4
2-Nov-94,11.11,16.88,3.41
3-Nov-94,11.04,16.71,3.39
4-Nov-94,10.89,16.22,3.33
7-Nov-94,10.92,16.39,3.35
8-Nov-94,10.87,16.65,3.45
9-Nov-94,11.08,16.88,3.45
10-Nov-94,11.06,16.42,3.45
11-Nov-94,10.85,16.51,3.37
14-Nov-94,10.92,16.62,3.49
15-Nov-94,10.68,16.68,3.5
16-Nov-94,10.73,16.59,3.5
17-Nov-94,10.7,16.68,3.48
18-Nov-94,10.56,16.71,3.47
21-Nov-94,10.42,16.62,3.44
22-Nov-94,9.8,15.91,3.36
23-Nov-94,9.99,15.96,3.33
25-Nov-94,10.13,16.14,3.37
28-Nov-94,10.25,16.11,3.43
29-Nov-94,10.11,16.11,3.47
30-Nov-94,10.28,16.14,3.41
1-Dec-94,10.01,15.85,3.39
2-Dec-94,10.13,16.28,3.43
5-Dec-94,10.23,16.28,3.43
6-Dec-94,10.04,16.33,3.43
7-Dec-94,9.87,16.25,3.41
8-Dec-94,9.82,15.99,3.38
